date,driver_name,vehicle,model_year,driver_id,stop_index,from_lat,from_lon,to_lat,to_lon,euro_class,from_label,to_label,distance_km,accumulated_distance_km,travel_time,accumulated_travel_time,arrival_time,lateness_status,to_geometry_type,confidence_score
14/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,29,21.036714,105.852745,21.028545,105.849577,Euro 2,Customer,Customer,2.261,78.116,00:07:26,04:58:43,14/03/2026 18:52,Late,ROOFTOP,1
14/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,30,21.028545,105.849577,21.03463,105.84975,Euro 2,Customer,Customer,1.448,79.564,00:04:34,05:03:17,14/03/2026 19:07,Late,RANGE_INTERPOLATED,0.75
14/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,31,21.03463,105.84975,21.040062,105.853922,Euro 2,Customer,Customer,1.832,81.396,00:06:51,05:10:08,14/03/2026 19:23,Late,ROOFTOP,1
14/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,32,21.040062,105.853922,21.033495,105.852022,Euro 2,Customer,Customer,1.89,83.286,00:07:23,05:17:31,14/03/2026 19:40,Late,ROOFTOP,1
14/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,33,21.033495,105.852022,21.028259,105.847795,Euro 2,Customer,Customer,0.914,84.2,00:03:16,05:20:47,14/03/2026 19:54,Late,GEOMETRIC_CENTER,0.5
14/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,34,21.028259,105.847795,21.032961,105.852005,Euro 2,Customer,Customer,1.407,85.607,00:04:57,05:25:44,14/03/2026 20:09,Late,ROOFTOP,1
14/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,35,21.032961,105.852005,21.038844,105.851423,Euro 2,Customer,Customer,1.56,87.167,00:04:45,05:30:29,14/03/2026 20:23,Late,ROOFTOP,1
14/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,36,21.038844,105.851423,21.033465,105.854536,Euro 2,Customer,Customer,0.707,87.874,00:02:17,05:32:46,14/03/2026 20:35,Late,ROOFTOP,1
14/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,37,21.033465,105.854536,21.030787,105.848263,Euro 2,Customer,Customer,1.618,89.492,00:04:40,05:37:26,14/03/2026 20:50,Late,ROOFTOP,1
14/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,38,21.030787,105.848263,21.036702,105.852834,Euro 2,Customer,Customer,1.445,90.937,00:04:23,05:41:49,14/03/2026 21:05,Late,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,2,21.042776,105.80316,21.023208,105.833076,Euro 2,Company,Customer,6.198,7.988,00:19:18,00:25:05,14/03/2026 09:19,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,3,21.023208,105.833076,21.005095,105.831298,Euro 2,Customer,Customer,3.272,11.26,00:13:02,00:38:07,14/03/2026 09:42,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,4,21.005095,105.831298,21.024462,105.821565,Euro 2,Customer,Customer,3.393,14.653,00:14:35,00:52:42,14/03/2026 10:06,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,5,21.024462,105.821565,21.004093,105.821994,Euro 2,Customer,Customer,5.268,19.921,00:23:18,01:16:00,14/03/2026 10:40,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,6,21.004093,105.821994,21.011006,105.830591,Euro 2,Customer,Customer,1.666,21.587,00:06:16,01:22:16,14/03/2026 10:56,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,7,21.011006,105.830591,21.020387,105.837137,Euro 2,Customer,Customer,2.12,23.707,00:07:57,01:30:13,14/03/2026 11:14,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,8,21.020387,105.837137,21.007528,105.821106,Euro 2,Customer,Customer,2.835,26.542,00:11:28,01:41:41,14/03/2026 11:35,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,9,21.007528,105.821106,21.019205,105.833742,Euro 2,Customer,Customer,2.328,28.87,00:09:24,01:51:05,14/03/2026 11:55,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,10,21.019205,105.833742,20.985739,105.840597,Euro 2,Customer,Customer,4.961,33.831,00:16:01,02:07:06,14/03/2026 13:14,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,11,20.985739,105.840597,21.008013,105.824095,Euro 2,Customer,Customer,4.499,38.33,00:16:04,02:23:10,14/03/2026 13:39,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,12,21.008013,105.824095,21.007217,105.835345,Euro 2,Customer,Customer,1.425,39.755,00:04:23,02:27:33,14/03/2026 13:53,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,13,21.007217,105.835345,21.023714,105.80549,Euro 2,Customer,Customer,4.608,44.363,00:17:30,02:45:03,14/03/2026 14:19,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,14,21.023714,105.80549,21.027764,105.83416,Euro 2,Customer,Customer,4.281,48.644,00:14:24,02:59:27,14/03/2026 14:43,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,15,21.027764,105.83416,21.016106,105.821128,Euro 2,Customer,Customer,2.685,51.329,00:08:53,03:08:20,14/03/2026 15:01,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,16,21.016106,105.821128,21.006264,105.823149,Euro 2,Customer,Customer,2.117,53.446,00:06:58,03:15:18,14/03/2026 15:18,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,17,21.006264,105.823149,21.007676,105.833419,Euro 2,Customer,Customer,1.397,54.843,00:04:36,03:19:54,14/03/2026 15:32,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,18,21.007676,105.833419,21.022902,105.835921,Euro 2,Customer,Customer,2.739,57.582,00:08:34,03:28:28,14/03/2026 15:50,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,19,21.022902,105.835921,21.007054,105.833222,Euro 2,Customer,Customer,3.681,61.263,00:13:16,03:41:44,14/03/2026 16:13,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,20,21.007054,105.833222,21.010079,105.8171,Euro 2,Customer,Customer,3.268,64.531,00:09:03,03:50:47,14/03/2026 16:31,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,21,21.010079,105.8171,21.019487,105.822426,Euro 2,Customer,Customer,1.656,66.187,00:05:56,03:56:43,14/03/2026 16:47,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,22,21.019487,105.822426,21.0185,105.801792,Euro 2,Customer,Customer,3.536,69.723,00:11:08,04:07:51,14/03/2026 17:07,On Time,GEOMETRIC_CENTER,0.5
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,23,21.0185,105.801792,21.026087,105.80123,Euro 2,Customer,Customer,1.354,71.077,00:04:35,04:12:26,14/03/2026 17:21,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,24,21.026087,105.80123,21.021782,105.817501,Euro 2,Customer,Customer,3.854,74.931,00:10:18,04:22:44,14/03/2026 17:41,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,25,21.021782,105.817501,21.029202,105.843584,Euro 2,Customer,Customer,4.222,79.153,00:12:41,04:35:25,14/03/2026 18:03,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,26,21.029202,105.843584,21.013486,105.836552,Euro 2,Customer,Customer,3.359,82.512,00:08:36,04:44:01,14/03/2026 18:21,On Time,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,27,21.013486,105.836552,21.009163,105.832868,Euro 2,Customer,Customer,0.855,83.367,00:03:14,04:47:15,14/03/2026 18:35,Late,GEOMETRIC_CENTER,0.5
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,28,21.009163,105.832868,20.992986,105.804737,Euro 2,Customer,Customer,4.052,87.419,00:08:20,04:55:35,14/03/2026 18:53,Late,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,29,20.992986,105.804737,21.012887,105.835142,Euro 2,Customer,Customer,5.088,92.507,00:09:43,05:05:18,14/03/2026 19:12,Late,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,30,21.012887,105.835142,20.99618,105.791208,Euro 2,Customer,Customer,6.559,99.066,00:12:17,05:17:35,14/03/2026 19:35,Late,GEOMETRIC_CENTER,0.5
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,31,20.99618,105.791208,21.010091,105.826478,Euro 2,Customer,Customer,6.162,105.228,00:11:36,05:29:11,14/03/2026 19:56,Late,ROOFTOP,1
14/03/2025,Trần Minh Tuấn,Thaco K165S (Euro 2),2012,D-02,32,21.010091,105.826478,21.015726,105.833061,Euro 2,Customer,Customer,1.913,107.141,00:04:55,05:34:06,14/03/2026 20:11,Late,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,2,21.042776,105.80316,21.001685,105.844694,Euro 4,Company,Customer,9.913,11.703,00:30:46,00:36:33,14/03/2026 09:30,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,3,21.001685,105.844694,21.00822,105.851512,Euro 4,Customer,Customer,1.286,12.989,00:05:27,00:42:00,14/03/2026 09:46,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,4,21.00822,105.851512,21.025438,105.848232,Euro 4,Customer,Customer,2.3,15.289,00:10:27,00:52:27,14/03/2026 10:06,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,5,21.025438,105.848232,21.031468,105.854861,Euro 4,Customer,Customer,1.577,16.866,00:08:24,01:00:51,14/03/2026 10:25,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,6,21.031468,105.854861,21.027143,105.842557,Euro 4,Customer,Customer,2.181,19.047,00:11:07,01:11:58,14/03/2026 10:46,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,7,21.027143,105.842557,21.001064,105.841681,Euro 4,Customer,Customer,3.678,22.725,00:13:33,01:25:31,14/03/2026 11:09,On Time,RANGE_INTERPOLATED,0.75
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,8,21.001064,105.841681,20.998286,105.859958,Euro 4,Customer,Customer,2.848,25.573,00:10:35,01:36:06,14/03/2026 11:30,On Time,GEOMETRIC_CENTER,0.5
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,9,20.998286,105.859958,21.012849,105.86397,Euro 4,Customer,Customer,2.64,28.213,00:10:03,01:46:09,14/03/2026 11:50,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,10,21.012849,105.86397,21.003621,105.855376,Euro 4,Customer,Customer,2.283,30.496,00:07:31,01:53:40,14/03/2026 13:07,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,11,21.003621,105.855376,21.016004,105.85724,Euro 4,Customer,Customer,2.217,32.713,00:07:59,02:01:39,14/03/2026 13:25,On Time,GEOMETRIC_CENTER,0.5
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,12,21.016004,105.85724,20.994548,105.842249,Euro 4,Customer,Customer,4.627,37.34,00:17:36,02:19:15,14/03/2026 13:52,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,13,20.994548,105.842249,21.007627,105.864109,Euro 4,Customer,Customer,4.356,41.696,00:12:25,02:31:40,14/03/2026 14:14,On Time,GEOMETRIC_CENTER,0.5
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,14,21.007627,105.864109,20.985965,105.857544,Euro 4,Customer,Customer,3.859,45.555,00:13:53,02:45:33,14/03/2026 14:37,On Time,RANGE_INTERPOLATED,0.75
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,15,20.985965,105.857544,21.012719,105.866194,Euro 4,Customer,Customer,5.249,50.804,00:17:28,03:03:01,14/03/2026 15:04,On Time,GEOMETRIC_CENTER,0.5
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,16,21.012719,105.866194,21.011007,105.856089,Euro 4,Customer,Customer,1.837,52.641,00:07:09,03:10:10,14/03/2026 15:20,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,17,21.011007,105.856089,21.011323,105.867209,Euro 4,Customer,Customer,1.729,54.37,00:06:28,03:16:38,14/03/2026 15:36,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,18,21.011323,105.867209,21.03344,105.852111,Euro 4,Customer,Customer,3.723,58.093,00:12:42,03:29:20,14/03/2026 15:59,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,19,21.03344,105.852111,20.996495,105.863723,Euro 4,Customer,Customer,5.565,63.658,00:16:56,03:46:16,14/03/2026 16:24,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,20,20.996495,105.863723,21.023887,105.853573,Euro 4,Customer,Customer,4.188,67.846,00:13:15,03:59:31,14/03/2026 16:47,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,21,21.023887,105.853573,20.998651,105.845469,Euro 4,Customer,Customer,3.801,71.647,00:12:09,04:11:40,14/03/2026 17:07,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,22,20.998651,105.845469,21.0094,105.856894,Euro 4,Customer,Customer,2.421,74.068,00:07:33,04:19:13,14/03/2026 17:24,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,23,21.0094,105.856894,20.999598,105.841606,Euro 4,Customer,Customer,3.038,77.106,00:08:42,04:27:55,14/03/2026 17:42,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,24,20.999598,105.841606,21.01388,105.862554,Euro 4,Customer,Customer,4.174,81.28,00:09:11,04:37:06,14/03/2026 18:01,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,25,21.01388,105.862554,21.017021,105.877177,Euro 4,Customer,Customer,8.11,89.39,00:16:10,04:53:16,14/03/2026 18:26,On Time,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,26,21.017021,105.877177,21.016785,105.849391,Euro 4,Customer,Customer,8.06,97.45,00:17:46,05:11:02,14/03/2026 18:53,Late,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,27,21.016785,105.849391,20.994807,105.867832,Euro 4,Customer,Customer,4.127,101.577,00:10:19,05:21:21,14/03/2026 19:13,Late,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,28,20.994807,105.867832,20.996774,105.846723,Euro 4,Customer,Customer,2.52,104.097,00:05:50,05:27:11,14/03/2026 19:29,Late,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,29,20.996774,105.846723,21.007768,105.846294,Euro 4,Customer,Customer,2.053,106.15,00:03:58,05:31:09,14/03/2026 19:43,Late,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,30,21.007768,105.846294,21.009533,105.868235,Euro 4,Customer,Customer,2.41,108.56,00:05:30,05:36:39,14/03/2026 19:58,Late,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,31,21.009533,105.868235,21.018623,105.856951,Euro 4,Customer,Customer,2.036,110.596,00:05:11,05:41:50,14/03/2026 20:13,Late,ROOFTOP,1
14/03/2025,Lê Quang Huy,Isuzu QKR (Euro 4),2022,D-03,32,21.018623,105.856951,21.002663,105.850795,Euro 4,Customer,Customer,3.064,113.66,00:07:21,05:49:11,14/03/2026 20:31,Late,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,2,21.042776,105.80316,20.999643,105.807161,Euro 2,Company,Customer,7.344,9.134,00:21:54,00:27:41,14/03/2026 09:21,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,3,20.999643,105.807161,21.003146,105.814811,Euro 2,Customer,Customer,3.053,12.187,00:10:40,00:38:21,14/03/2026 09:42,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,4,21.003146,105.814811,20.992488,105.813541,Euro 2,Customer,Customer,2.087,14.274,00:07:50,00:46:11,14/03/2026 10:00,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,5,20.992488,105.813541,21.007317,105.805083,Euro 2,Customer,Customer,2.84,17.114,00:12:34,00:58:45,14/03/2026 10:22,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,6,21.007317,105.805083,20.998982,105.800882,Euro 2,Customer,Customer,1.448,18.562,00:09:02,01:07:47,14/03/2026 10:42,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,7,20.998982,105.800882,21.003354,105.81644,Euro 2,Customer,Customer,3.625,22.187,00:14:08,01:21:55,14/03/2026 11:06,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,8,21.003354,105.81644,20.992471,105.81286,Euro 2,Customer,Customer,2.088,24.275,00:08:02,01:29:57,14/03/2026 11:24,On Time,GEOMETRIC_CENTER,0.5
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,9,20.992471,105.81286,21.002254,105.815197,Euro 2,Customer,Customer,2.28,26.555,00:08:13,01:38:10,14/03/2026 11:42,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,10,21.002254,105.815197,20.990957,105.84081,Euro 2,Customer,Customer,4.406,30.961,00:11:19,01:49:29,14/03/2026 12:03,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,11,20.990957,105.84081,20.990312,105.802785,Euro 2,Customer,Customer,7.329,38.29,00:20:03,02:09:32,14/03/2026 13:18,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,12,20.990312,105.802785,21.002098,105.807292,Euro 2,Customer,Customer,2.179,40.469,00:07:14,02:16:46,14/03/2026 13:35,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,13,21.002098,105.807292,21.071441,105.791284,Euro 2,Customer,Customer,11.726,52.195,00:24:36,02:41:22,14/03/2026 14:10,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,14,21.071441,105.791284,20.999449,105.806992,Euro 2,Customer,Customer,11.661,63.856,00:22:20,03:03:42,14/03/2026 14:42,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,15,20.999449,105.806992,21.063063,105.80713,Euro 2,Customer,Customer,8.868,72.724,00:20:18,03:24:00,14/03/2026 15:11,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,16,21.063063,105.80713,20.997743,105.806485,Euro 2,Customer,Customer,9.288,82.012,00:21:05,03:45:05,14/03/2026 15:42,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,17,20.997743,105.806485,20.999639,105.822027,Euro 2,Customer,Customer,2.942,84.954,00:07:53,03:52:58,14/03/2026 15:59,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,18,20.999639,105.822027,20.997505,105.804228,Euro 2,Customer,Customer,3.844,88.798,00:09:40,04:02:38,14/03/2026 16:18,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,19,20.997505,105.804228,20.988212,105.826235,Euro 2,Customer,Customer,5.058,93.856,00:12:09,04:14:47,14/03/2026 16:39,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,20,20.988212,105.826235,21.001886,105.804506,Euro 2,Customer,Customer,4.911,98.767,00:12:16,04:27:03,14/03/2026 17:01,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,21,21.001886,105.804506,20.994065,105.831277,Euro 2,Customer,Customer,4.251,103.018,00:08:39,04:35:42,14/03/2026 17:19,On Time,GEOMETRIC_CENTER,0.5
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,22,20.994065,105.831277,21.009542,105.802566,Euro 2,Customer,Customer,4.245,107.263,00:10:38,04:46:20,14/03/2026 17:39,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,23,21.009542,105.802566,21.010984,105.938515,Euro 2,Customer,Customer,19.01,126.273,00:28:20,05:14:40,14/03/2026 18:16,On Time,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,24,21.010984,105.938515,20.999567,105.818909,Euro 2,Customer,Customer,18.183,144.456,00:25:41,05:40:21,14/03/2026 18:51,Late,ROOFTOP,1
14/03/2025,Phạm Đức Bình,Hyundai Mighty N250SL,2013,D-04,25,20.999567,105.818909,20.989286,105.812901,Euro 2,Customer,Customer,2.037,146.493,00:04:55,05:45:16,14/03/2026 19:06,Late,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,2,21.042776,105.80316,21.029558,105.812402,Euro 2,Company,Customer,3.217,5.007,00:08:46,00:14:41,15/03/2026 09:08,On Time,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,3,21.029558,105.812402,21.030442,105.81748,Euro 2,Customer,Customer,1.322,6.329,00:04:15,00:18:56,15/03/2026 09:23,On Time,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,4,21.030442,105.81748,21.035376,105.820487,Euro 2,Customer,Customer,1.718,8.047,00:06:01,00:24:57,15/03/2026 09:39,On Time,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,5,21.035376,105.820487,21.035006,105.810491,Euro 2,Customer,Customer,1.412,9.459,00:05:37,00:30:34,15/03/2026 09:54,On Time,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,6,21.035006,105.810491,21.043039,105.842836,Euro 2,Customer,Customer,4.448,13.907,00:15:33,00:46:07,15/03/2026 10:20,On Time,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,7,21.043039,105.842836,21.0291,105.849852,Euro 2,Customer,Customer,2.292,16.199,00:11:53,00:58:00,15/03/2026 10:42,On Time,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,8,21.0291,105.849852,21.036323,105.851218,Euro 2,Customer,Customer,1.774,17.973,00:10:38,01:08:38,15/03/2026 11:02,On Time,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,9,21.036323,105.851218,21.029039,105.849661,Euro 2,Customer,Customer,1.427,19.4,00:08:40,01:17:18,15/03/2026 11:21,On Time,RANGE_INTERPOLATED,0.75
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,10,21.029039,105.849661,21.036015,105.851913,Euro 2,Customer,Customer,1.43,20.83,00:10:20,01:27:38,15/03/2026 11:41,On Time,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,11,21.036015,105.851913,21.024746,105.84162,Euro 2,Customer,Customer,3.403,24.233,00:16:42,01:44:20,15/03/2026 12:08,On Time,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,12,21.024746,105.84162,21.031875,105.851254,Euro 2,Customer,Customer,2.061,26.294,00:13:00,01:57:20,15/03/2026 13:13,On Time,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,13,21.031875,105.851254,21.019688,105.855939,Euro 2,Customer,Customer,1.823,28.117,00:08:43,02:06:03,15/03/2026 13:31,On Time,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,14,21.019688,105.855939,21.033378,105.856001,Euro 2,Customer,Customer,2.446,30.563,00:07:57,02:14:00,15/03/2026 13:49,On Time,GEOMETRIC_CENTER,0.5
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,15,21.033378,105.856001,21.035303,105.848533,Euro 2,Customer,Customer,2.64,33.203,00:10:45,02:24:45,15/03/2026 14:10,On Time,ROOFTOP,1
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,16,21.035303,105.848533,21.023684,105.853009,Euro 2,Customer,Customer,1.872,35.075,00:11:37,02:36:22,15/03/2026 14:31,On Time,GEOMETRIC_CENTER,0.5
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,17,21.023684,105.853009,21.035292,105.850993,Euro 2,Customer,Customer,2.212,37.287,00:10:23,02:46:45,15/03/2026 14:52,On Time,RANGE_INTERPOLATED,0.75
15/03/2025,Nguyễn Văn An,Suzuki Super Carry Pro (Euro 2),2015,D-01,18,21.035292,105.850993,21.032222,105.845654,Euro 2,Customer,Customer,3.232,40.519,00:14:12,03:00:57,15/03/2026 15:15,On Time,ROOFTOP,1
